customer_id,customer_name,reg_date
5010,Customer_5010,2024-04-30
5011,Customer_5011,2024-12-03
5012,Customer_5012,2023-05-31
5013,Customer_5013,2023-06-16
5014,Customer_5014,2023-09-17
5015,Customer_5015,2023-05-20
5016,Customer_5016,2023-09-20
5017,Customer_5017,2024-11-30
5018,Customer_5018,2024-06-22
5019,Customer_5019,2024-09-05
5020,Customer_5020,2024-09-18
5021,Customer_5021,2023-11-04
5022,Customer_5022,2024-10-17
5023,Customer_5023,2023-04-01
5024,Customer_5024,2024-12-08
5025,Customer_5025,2023-03-15
5026,Customer_5026,2023-07-10
5027,Customer_5027,2023-07-05
5028,Customer_5028,2024-12-03
5029,Customer_5029,2023-08-13
5030,Customer_5030,2024-06-12
5031,Customer_5031,2023-07-23
5032,Customer_5032,2023-01-22
5033,Customer_5033,2024-04-19
5034,Customer_5034,2023-03-14
5035,Customer_5035,2023-08-07
5036,Customer_5036,2024-05-25
5037,Customer_5037,2023-01-17
5038,Customer_5038,2024-05-28
5039,Customer_5039,2023-08-22
5040,Customer_5040,2023-08-29
5041,Customer_5041,2024-01-27
5042,Customer_5042,2023-11-21
5043,Customer_5043,2023-11-19
5044,Customer_5044,2024-04-02
5045,Customer_5045,2023-12-10
5046,Customer_5046,2024-08-26
5047,Customer_5047,2023-10-31
5048,Customer_5048,2024-12-08
5049,Customer_5049,2023-09-08
5050,Customer_5050,2024-01-27
5051,Customer_5051,2023-06-30
5052,Customer_5052,2023-02-20
5053,Customer_5053,2023-08-15
5054,Customer_5054,2023-11-15
5055,Customer_5055,2024-05-17
5056,Customer_5056,2024-06-14
5057,Customer_5057,2023-09-27
5058,Customer_5058,2024-10-16
5059,Customer_5059,2024-11-23
5060,Customer_5060,2023-12-21
5061,Customer_5061,2023-07-24
5062,Customer_5062,2024-01-27
5063,Customer_5063,2023-05-20
5064,Customer_5064,2024-08-29
5065,Customer_5065,2024-05-09
5066,Customer_5066,2023-03-07
5067,Customer_5067,2024-07-25
5068,Customer_5068,2024-10-17
5069,Customer_5069,2024-01-22
5070,Customer_5070,2023-04-15
5071,Customer_5071,2023-03-04
5072,Customer_5072,2023-09-14
5073,Customer_5073,2023-03-09
5074,Customer_5074,2023-09-24
5075,Customer_5075,2024-07-07
5076,Customer_5076,2024-05-27
5077,Customer_5077,2023-12-17
5078,Customer_5078,2023-10-13
5079,Customer_5079,2023-04-14
5080,Customer_5080,2023-10-11
5081,Customer_5081,2023-07-21
5082,Customer_5082,2024-11-23
5083,Customer_5083,2024-12-07
5084,Customer_5084,2023-06-18
5085,Customer_5085,2023-07-13
5086,Customer_5086,2023-10-08
5087,Customer_5087,2023-11-15
5088,Customer_5088,2023-11-13
5089,Customer_5089,2023-08-19
5090,Customer_5090,2023-02-22
5091,Customer_5091,2023-12-26
5092,Customer_5092,2024-02-11
5093,Customer_5093,2023-08-31
5094,Customer_5094,2024-09-05
5095,Customer_5095,2023-10-22
5096,Customer_5096,2024-04-02
5097,Customer_5097,2023-10-10
5098,Customer_5098,2023-10-29
5099,Customer_5099,2024-08-17
5100,Customer_5100,2024-06-06
5101,Customer_5101,2023-11-02
5102,Customer_5102,2024-01-07
5103,Customer_5103,2023-03-11
5104,Customer_5104,2024-08-20
5105,Customer_5105,2024-12-24
5106,Customer_5106,2023-04-22
5107,Customer_5107,2023-11-23
5108,Customer_5108,2023-02-20
5109,Customer_5109,2023-04-13
5110,Customer_5110,2023-03-06
5111,Customer_5111,2024-08-09
5112,Customer_5112,2023-02-23
5113,Customer_5113,2023-10-21
5114,Customer_5114,2024-09-02
5115,Customer_5115,2024-08-13
5116,Customer_5116,2024-10-17
5117,Customer_5117,2023-11-13
5118,Customer_5118,2023-10-28
5119,Customer_5119,2023-02-04
5120,Customer_5120,2023-01-02
5121,Customer_5121,2024-09-12
5122,Customer_5122,2024-07-13
5123,Customer_5123,2023-01-30
5124,Customer_5124,2023-07-03
5125,Customer_5125,2023-08-05
5126,Customer_5126,2024-05-28
5127,Customer_5127,2024-06-17
5128,Customer_5128,2024-10-01
5129,Customer_5129,2023-09-12
5130,Customer_5130,2024-10-16
5131,Customer_5131,2024-03-08
5132,Customer_5132,2023-08-02
5133,Customer_5133,2024-07-17
5134,Customer_5134,2023-05-30
5135,Customer_5135,2024-12-22
5136,Customer_5136,2024-03-02
5137,Customer_5137,2024-10-21
5138,Customer_5138,2024-11-23
5139,Customer_5139,2024-09-25
5140,Customer_5140,2024-08-29
5141,Customer_5141,2023-12-13
5142,Customer_5142,2024-06-23
5143,Customer_5143,2023-11-24
5144,Customer_5144,2023-10-31
5145,Customer_5145,2023-07-06
5146,Customer_5146,2024-12-01
5147,Customer_5147,2023-10-20
5148,Customer_5148,2024-01-22
5149,Customer_5149,2024-01-18
5150,Customer_5150,2023-03-01
5151,Customer_5151,2023-08-01
5152,Customer_5152,2024-03-26
5153,Customer_5153,2024-08-06
5154,Customer_5154,2023-07-25
5155,Customer_5155,2024-09-12
5156,Customer_5156,2024-04-09
5157,Customer_5157,2024-04-11
5158,Customer_5158,2023-12-07
5159,Customer_5159,2024-12-26
5160,Customer_5160,2024-07-02
5161,Customer_5161,2023-12-22
5162,Customer_5162,2023-04-13
5163,Customer_5163,2023-09-01
5164,Customer_5164,2024-02-01
5165,Customer_5165,2023-02-17
5166,Customer_5166,2024-11-24
5167,Customer_5167,2024-12-15
5168,Customer_5168,2023-09-13
5169,Customer_5169,2024-04-28
5170,Customer_5170,2024-07-12
5171,Customer_5171,2023-06-13
5172,Customer_5172,2024-11-25
5173,Customer_5173,2024-02-22
5174,Customer_5174,2023-08-31
5175,Customer_5175,2024-05-03
5176,Customer_5176,2023-10-03
5177,Customer_5177,2023-05-16
5178,Customer_5178,2024-01-13
5179,Customer_5179,2023-10-13
5180,Customer_5180,2024-06-03
5181,Customer_5181,2023-03-01
5182,Customer_5182,2024-10-12
5183,Customer_5183,2024-05-28
5184,Customer_5184,2023-12-15
5185,Customer_5185,2024-12-01
5186,Customer_5186,2024-09-26
5187,Customer_5187,2023-06-19
5188,Customer_5188,2023-05-02
5189,Customer_5189,2023-04-12
5190,Customer_5190,2024-12-23
5191,Customer_5191,2024-07-28
5192,Customer_5192,2024-08-30
5193,Customer_5193,2023-12-01
5194,Customer_5194,2024-12-17
5195,Customer_5195,2023-02-06
5196,Customer_5196,2024-05-10
5197,Customer_5197,2024-08-05
5198,Customer_5198,2023-01-01
5199,Customer_5199,2024-06-19
5200,Customer_5200,2023-08-22
5201,Customer_5201,2023-04-26
5202,Customer_5202,2023-09-14
5203,Customer_5203,2024-07-20
5204,Customer_5204,2024-09-08
5205,Customer_5205,2024-06-23
5206,Customer_5206,2024-06-30
5207,Customer_5207,2024-11-27
5208,Customer_5208,2023-11-14
5209,Customer_5209,2023-07-15
5210,Customer_5210,2023-11-06
5211,Customer_5211,2023-02-12
5212,Customer_5212,2023-02-28
5213,Customer_5213,2024-08-11
5214,Customer_5214,2024-11-20
5215,Customer_5215,2024-01-22
5216,Customer_5216,2023-07-10
5217,Customer_5217,2024-10-12
5218,Customer_5218,2024-09-28
5219,Customer_5219,2023-05-27
5220,Customer_5220,2023-10-21
5221,Customer_5221,2023-10-05
5222,Customer_5222,2024-11-27
5223,Customer_5223,2024-11-14
5224,Customer_5224,2023-06-06
5225,Customer_5225,2024-08-28
5226,Customer_5226,2023-05-27
5227,Customer_5227,2024-01-01
5228,Customer_5228,2024-12-31
5229,Customer_5229,2023-05-02
5230,Customer_5230,2023-08-26
5231,Customer_5231,2024-02-20
5232,Customer_5232,2023-06-01
5233,Customer_5233,2023-04-14
5234,Customer_5234,2024-03-03
5235,Customer_5235,2023-08-29
5236,Customer_5236,2024-12-01
5237,Customer_5237,2023-07-12
5238,Customer_5238,2023-10-02
5239,Customer_5239,2024-11-25
5240,Customer_5240,2024-10-31
5241,Customer_5241,2024-12-13
5242,Customer_5242,2024-11-04
5243,Customer_5243,2024-08-08
5244,Customer_5244,2024-05-19
5245,Customer_5245,2024-04-06
5246,Customer_5246,2024-12-06
5247,Customer_5247,2024-12-18
5248,Customer_5248,2023-06-07
5249,Customer_5249,2023-05-03
5250,Customer_5250,2024-01-01
5251,Customer_5251,2023-12-13
5252,Customer_5252,2023-03-20
5253,Customer_5253,2024-12-07
5254,Customer_5254,2024-12-25
5255,Customer_5255,2023-03-05
5256,Customer_5256,2024-03-24
5257,Customer_5257,2023-07-10
5258,Customer_5258,2023-04-08
5259,Customer_5259,2024-07-04
5260,Customer_5260,2024-02-05
5261,Customer_5261,2024-09-07
5262,Customer_5262,2023-03-06
5263,Customer_5263,2023-03-28
5264,Customer_5264,2023-12-13
5265,Customer_5265,2024-06-17
5266,Customer_5266,2024-02-29
5267,Customer_5267,2023-03-30
5268,Customer_5268,2024-12-24
5269,Customer_5269,2023-02-12
5270,Customer_5270,2024-08-27
5271,Customer_5271,2024-03-15
5272,Customer_5272,2024-08-23
5273,Customer_5273,2024-07-24
5274,Customer_5274,2023-03-11
5275,Customer_5275,2023-06-19
5276,Customer_5276,2023-04-20
5277,Customer_5277,2024-08-05
5278,Customer_5278,2023-03-17
5279,Customer_5279,2024-03-27
5280,Customer_5280,2024-01-20
5281,Customer_5281,2023-09-22
5282,Customer_5282,2023-12-25
5283,Customer_5283,2024-07-17
5284,Customer_5284,2024-10-30
5285,Customer_5285,2023-09-04
5286,Customer_5286,2023-06-26
5287,Customer_5287,2024-01-02
5288,Customer_5288,2023-05-26
5289,Customer_5289,2024-10-11
5290,Customer_5290,2024-05-29
5291,Customer_5291,2023-09-14
5292,Customer_5292,2023-10-09
5293,Customer_5293,2024-12-04
5294,Customer_5294,2023-05-03
5295,Customer_5295,2024-07-24
5296,Customer_5296,2023-06-19
5297,Customer_5297,2024-12-06
5298,Customer_5298,2024-09-30
5299,Customer_5299,2023-05-09
5300,Customer_5300,2023-02-24
5301,Customer_5301,2024-09-20
5302,Customer_5302,2024-03-09
5303,Customer_5303,2024-05-14
5304,Customer_5304,2023-08-05
5305,Customer_5305,2023-02-06
5306,Customer_5306,2023-05-30
5307,Customer_5307,2023-11-08
5308,Customer_5308,2023-01-07
5309,Customer_5309,2024-09-18
5310,Customer_5310,2024-06-24
5311,Customer_5311,2023-08-26
5312,Customer_5312,2024-12-08
5313,Customer_5313,2024-03-26
5314,Customer_5314,2023-05-17
5315,Customer_5315,2024-02-26
5316,Customer_5316,2023-06-26
5317,Customer_5317,2023-05-12
5318,Customer_5318,2024-06-06
5319,Customer_5319,2023-04-30
5320,Customer_5320,2023-10-17
5321,Customer_5321,2023-11-24
5322,Customer_5322,2024-09-30
5323,Customer_5323,2024-12-21
5324,Customer_5324,2024-07-24
5325,Customer_5325,2024-03-15
5326,Customer_5326,2024-05-21
5327,Customer_5327,2024-05-03
5328,Customer_5328,2024-02-27
5329,Customer_5329,2024-10-09
5330,Customer_5330,2023-04-01
5331,Customer_5331,2023-05-03
5332,Customer_5332,2024-01-23
5333,Customer_5333,2023-12-12
5334,Customer_5334,2023-06-06
5335,Customer_5335,2023-11-08
5336,Customer_5336,2023-02-05
5337,Customer_5337,2024-06-08
5338,Customer_5338,2024-06-08
5339,Customer_5339,2024-04-02
5340,Customer_5340,2024-02-27
5341,Customer_5341,2024-04-30
5342,Customer_5342,2023-05-04
5343,Customer_5343,2024-03-17
5344,Customer_5344,2024-10-20
5345,Customer_5345,2024-04-21
5346,Customer_5346,2024-10-16
5347,Customer_5347,2023-11-28
5348,Customer_5348,2023-08-24
5349,Customer_5349,2024-03-07
5350,Customer_5350,2023-02-26
5351,Customer_5351,2024-03-02
5352,Customer_5352,2023-02-04
5353,Customer_5353,2023-06-11
5354,Customer_5354,2023-03-25
5355,Customer_5355,2023-04-14
5356,Customer_5356,2024-11-05
5357,Customer_5357,2023-07-08
5358,Customer_5358,2024-06-11
5359,Customer_5359,2024-09-30
5360,Customer_5360,2023-07-11
5361,Customer_5361,2024-06-08
5362,Customer_5362,2023-03-17
5363,Customer_5363,2023-08-09
5364,Customer_5364,2023-02-26
5365,Customer_5365,2023-02-19
5366,Customer_5366,2024-01-21
5367,Customer_5367,2024-10-27
5368,Customer_5368,2024-12-28
5369,Customer_5369,2024-11-05
5370,Customer_5370,2023-07-11
5371,Customer_5371,2024-11-28
5372,Customer_5372,2023-01-30
5373,Customer_5373,2024-12-14
5374,Customer_5374,2024-08-18
5375,Customer_5375,2024-08-06
5376,Customer_5376,2023-07-19
5377,Customer_5377,2024-08-05
5378,Customer_5378,2023-10-02
5379,Customer_5379,2024-06-18
5380,Customer_5380,2023-04-07
5381,Customer_5381,2024-07-06
5382,Customer_5382,2024-09-22
5383,Customer_5383,2024-06-13
5384,Customer_5384,2023-02-15
5385,Customer_5385,2023-10-12
5386,Customer_5386,2023-11-24
5387,Customer_5387,2023-05-12
5388,Customer_5388,2023-09-05
5389,Customer_5389,2023-06-02
5390,Customer_5390,2023-02-24
5391,Customer_5391,2024-11-24
5392,Customer_5392,2024-12-02
5393,Customer_5393,2024-10-08
5394,Customer_5394,2024-03-30
5395,Customer_5395,2023-12-27
5396,Customer_5396,2024-02-08
5397,Customer_5397,2023-03-27
5398,Customer_5398,2024-08-24
5399,Customer_5399,2024-11-11
5400,Customer_5400,2024-01-13
5401,Customer_5401,2024-08-22
5402,Customer_5402,2023-04-30
5403,Customer_5403,2023-09-24
5404,Customer_5404,2023-09-12
5405,Customer_5405,2023-12-13
5406,Customer_5406,2024-09-29
5407,Customer_5407,2023-09-26
5408,Customer_5408,2023-10-17
5409,Customer_5409,2023-08-29
5410,Customer_5410,2023-10-11
5411,Customer_5411,2024-10-22
5412,Customer_5412,2023-10-27
5413,Customer_5413,2023-06-22
5414,Customer_5414,2023-08-19
5415,Customer_5415,2023-10-22
5416,Customer_5416,2024-04-01
5417,Customer_5417,2024-08-08
5418,Customer_5418,2023-04-07
5419,Customer_5419,2023-05-14
5420,Customer_5420,2024-05-05
5421,Customer_5421,2024-07-31
5422,Customer_5422,2024-05-21
5423,Customer_5423,2023-12-05
5424,Customer_5424,2023-11-11
5425,Customer_5425,2023-09-24
5426,Customer_5426,2024-06-08
5427,Customer_5427,2024-11-04
5428,Customer_5428,2024-05-01
5429,Customer_5429,2024-09-10
5430,Customer_5430,2024-05-16
5431,Customer_5431,2024-10-09
5432,Customer_5432,2023-04-16
5433,Customer_5433,2023-07-05
5434,Customer_5434,2023-10-08
5435,Customer_5435,2024-04-21
5436,Customer_5436,2023-12-26
5437,Customer_5437,2023-12-23
5438,Customer_5438,2023-06-06
5439,Customer_5439,2023-07-01
5440,Customer_5440,2024-12-07
5441,Customer_5441,2023-03-17
5442,Customer_5442,2024-01-07
5443,Customer_5443,2024-08-06
5444,Customer_5444,2023-10-27
5445,Customer_5445,2023-08-08
5446,Customer_5446,2023-03-10
5447,Customer_5447,2024-07-02
5448,Customer_5448,2023-08-15
5449,Customer_5449,2023-09-12
5450,Customer_5450,2024-09-05
5451,Customer_5451,2024-08-11
5452,Customer_5452,2024-07-05
5453,Customer_5453,2024-06-22
5454,Customer_5454,2023-04-16
5455,Customer_5455,2024-06-07
5456,Customer_5456,2024-01-26
5457,Customer_5457,2024-05-11
5458,Customer_5458,2024-08-03
5459,Customer_5459,2023-01-14
5460,Customer_5460,2024-03-13
5461,Customer_5461,2023-06-03
5462,Customer_5462,2024-10-28
5463,Customer_5463,2023-09-12
5464,Customer_5464,2024-07-08
5465,Customer_5465,2023-12-05
5466,Customer_5466,2023-06-27
5467,Customer_5467,2024-06-14
5468,Customer_5468,2023-04-17
5469,Customer_5469,2024-06-04
5470,Customer_5470,2024-12-14
5471,Customer_5471,2023-07-13
5472,Customer_5472,2023-07-23
5473,Customer_5473,2023-06-23
5474,Customer_5474,2024-04-18
5475,Customer_5475,2023-12-24
5476,Customer_5476,2024-10-10
5477,Customer_5477,2024-06-11
5478,Customer_5478,2024-09-30
5479,Customer_5479,2023-09-05
5480,Customer_5480,2024-04-04
5481,Customer_5481,2023-06-08
5482,Customer_5482,2024-11-21
5483,Customer_5483,2024-07-11
5484,Customer_5484,2024-02-14
5485,Customer_5485,2023-03-30
5486,Customer_5486,2024-06-02
5487,Customer_5487,2023-11-12
5488,Customer_5488,2024-12-18
5489,Customer_5489,2024-02-04
5490,Customer_5490,2024-10-23
5491,Customer_5491,2024-09-21
5492,Customer_5492,2023-01-28
5493,Customer_5493,2023-08-24
5494,Customer_5494,2023-02-05
5495,Customer_5495,2024-10-20
5496,Customer_5496,2023-10-12
5497,Customer_5497,2024-03-07
5498,Customer_5498,2024-06-04
5499,Customer_5499,2023-09-14
5500,Customer_5500,2024-11-08
5501,Customer_5501,2023-01-25
5502,Customer_5502,2023-03-26
5503,Customer_5503,2024-03-13
5504,Customer_5504,2024-07-24
5505,Customer_5505,2024-08-14
5506,Customer_5506,2023-01-26
5507,Customer_5507,2024-12-15
5508,Customer_5508,2024-12-25
5509,Customer_5509,2023-04-25
5510,Customer_5510,2023-06-23
5511,Customer_5511,2024-09-28
5512,Customer_5512,2023-05-28
5513,Customer_5513,2024-06-03
5514,Customer_5514,2023-04-18
5515,Customer_5515,2023-07-07
5516,Customer_5516,2023-10-16
5517,Customer_5517,2024-05-10
5518,Customer_5518,2023-01-09
5519,Customer_5519,2024-12-24
5520,Customer_5520,2023-07-07
5521,Customer_5521,2023-12-16
5522,Customer_5522,2023-10-10
5523,Customer_5523,2024-09-25
5524,Customer_5524,2024-06-01
5525,Customer_5525,2023-01-06
5526,Customer_5526,2024-03-27
5527,Customer_5527,2023-03-06
5528,Customer_5528,2024-05-17
5529,Customer_5529,2024-06-11
5530,Customer_5530,2023-02-21
5531,Customer_5531,2023-11-01
5532,Customer_5532,2024-09-18
5533,Customer_5533,2024-11-23
5534,Customer_5534,2023-09-10
5535,Customer_5535,2024-09-28
5536,Customer_5536,2023-10-12
5537,Customer_5537,2024-10-19
5538,Customer_5538,2024-10-14
5539,Customer_5539,2024-09-18
5540,Customer_5540,2024-09-22
5541,Customer_5541,2023-10-08
5542,Customer_5542,2024-04-22
5543,Customer_5543,2024-12-30
5544,Customer_5544,2023-03-23
5545,Customer_5545,2024-10-10
5546,Customer_5546,2023-09-07
5547,Customer_5547,2023-06-01
5548,Customer_5548,2024-10-08
5549,Customer_5549,2024-04-17
5550,Customer_5550,2024-04-25
5551,Customer_5551,2023-02-21
5552,Customer_5552,2023-09-18
5553,Customer_5553,2023-07-23
5554,Customer_5554,2024-06-23
5555,Customer_5555,2023-10-25
5556,Customer_5556,2024-12-10
5557,Customer_5557,2023-08-04
5558,Customer_5558,2024-10-08
5559,Customer_5559,2024-11-25
5560,Customer_5560,2024-06-21
5561,Customer_5561,2023-08-05
5562,Customer_5562,2024-04-15
5563,Customer_5563,2023-01-23
5564,Customer_5564,2024-10-31
5565,Customer_5565,2024-07-18
5566,Customer_5566,2024-09-08
5567,Customer_5567,2023-09-11
5568,Customer_5568,2024-04-02
5569,Customer_5569,2024-03-19
5570,Customer_5570,2023-11-13
5571,Customer_5571,2024-08-06
5572,Customer_5572,2024-09-14
5573,Customer_5573,2023-12-29
5574,Customer_5574,2024-10-22
5575,Customer_5575,2024-08-29
5576,Customer_5576,2023-02-21
5577,Customer_5577,2024-10-29
5578,Customer_5578,2024-03-27
5579,Customer_5579,2024-10-01
5580,Customer_5580,2023-08-04
5581,Customer_5581,2024-10-15
5582,Customer_5582,2024-11-23
5583,Customer_5583,2024-01-17
5584,Customer_5584,2023-01-31
5585,Customer_5585,2023-01-30
5586,Customer_5586,2024-02-13
5587,Customer_5587,2024-02-14
5588,Customer_5588,2024-07-21
5589,Customer_5589,2024-05-23
5590,Customer_5590,2024-09-06
5591,Customer_5591,2024-01-27
5592,Customer_5592,2023-08-25
5593,Customer_5593,2024-10-26
5594,Customer_5594,2023-07-20
5595,Customer_5595,2023-05-19
5596,Customer_5596,2024-08-09
5597,Customer_5597,2024-12-31
5598,Customer_5598,2024-11-12
5599,Customer_5599,2024-09-21
5600,Customer_5600,2024-04-20
5601,Customer_5601,2024-09-16
5602,Customer_5602,2023-01-21
5603,Customer_5603,2024-05-20
5604,Customer_5604,2024-03-25
5605,Customer_5605,2023-05-28
5606,Customer_5606,2023-08-15
5607,Customer_5607,2023-10-24
5608,Customer_5608,2023-12-18
5609,Customer_5609,2023-02-08
5610,Customer_5610,2024-02-06
5611,Customer_5611,2023-04-26
5612,Customer_5612,2024-03-06
5613,Customer_5613,2023-05-07
5614,Customer_5614,2024-10-12
5615,Customer_5615,2023-07-07
5616,Customer_5616,2023-04-22
5617,Customer_5617,2024-01-27
5618,Customer_5618,2023-06-25
5619,Customer_5619,2024-04-23
5620,Customer_5620,2023-10-09
5621,Customer_5621,2023-09-22
5622,Customer_5622,2024-11-15
5623,Customer_5623,2024-06-15
5624,Customer_5624,2024-11-14
5625,Customer_5625,2023-06-03
5626,Customer_5626,2023-05-15
5627,Customer_5627,2024-12-17
5628,Customer_5628,2023-10-03
5629,Customer_5629,2023-12-03
5630,Customer_5630,2024-03-27
5631,Customer_5631,2023-12-10
5632,Customer_5632,2023-06-11
5633,Customer_5633,2024-03-16
5634,Customer_5634,2023-07-29
5635,Customer_5635,2024-05-23
5636,Customer_5636,2023-02-04
5637,Customer_5637,2023-05-12
5638,Customer_5638,2024-10-21
5639,Customer_5639,2023-09-01
5640,Customer_5640,2024-01-20
5641,Customer_5641,2024-08-07
5642,Customer_5642,2023-09-14
5643,Customer_5643,2024-02-11
5644,Customer_5644,2024-12-21
5645,Customer_5645,2024-01-27
5646,Customer_5646,2024-06-01
5647,Customer_5647,2023-04-11
5648,Customer_5648,2024-10-24
5649,Customer_5649,2023-02-03
5650,Customer_5650,2024-08-13
5651,Customer_5651,2024-08-11
5652,Customer_5652,2024-06-13
5653,Customer_5653,2024-11-10
5654,Customer_5654,2024-04-05
5655,Customer_5655,2024-04-10
5656,Customer_5656,2024-08-05
5657,Customer_5657,2023-05-27
5658,Customer_5658,2023-12-07
5659,Customer_5659,2024-08-04
5660,Customer_5660,2023-01-06
5661,Customer_5661,2024-06-27
5662,Customer_5662,2023-07-14
5663,Customer_5663,2024-03-10
5664,Customer_5664,2023-06-22
5665,Customer_5665,2023-11-15
5666,Customer_5666,2024-02-15
5667,Customer_5667,2024-05-07
5668,Customer_5668,2024-03-27
5669,Customer_5669,2023-08-01
5670,Customer_5670,2024-11-17
5671,Customer_5671,2023-02-08
5672,Customer_5672,2024-07-05
5673,Customer_5673,2023-11-04
5674,Customer_5674,2024-09-23
5675,Customer_5675,2023-03-23
5676,Customer_5676,2024-04-29
5677,Customer_5677,2024-09-17
5678,Customer_5678,2023-04-19
5679,Customer_5679,2023-04-09
5680,Customer_5680,2024-07-26
5681,Customer_5681,2023-11-15
5682,Customer_5682,2024-06-22
5683,Customer_5683,2023-05-27
5684,Customer_5684,2024-08-13
5685,Customer_5685,2024-05-19
5686,Customer_5686,2024-07-12
5687,Customer_5687,2023-02-09
5688,Customer_5688,2024-07-08
5689,Customer_5689,2023-04-15
5690,Customer_5690,2024-09-15
5691,Customer_5691,2023-02-01
5692,Customer_5692,2023-05-09
5693,Customer_5693,2024-07-09
5694,Customer_5694,2024-12-03
5695,Customer_5695,2024-11-11
5696,Customer_5696,2024-05-13
5697,Customer_5697,2024-12-18
5698,Customer_5698,2023-12-27
5699,Customer_5699,2024-01-03
5700,Customer_5700,2023-06-22
5701,Customer_5701,2023-09-27
5702,Customer_5702,2023-09-07
5703,Customer_5703,2023-04-13
5704,Customer_5704,2023-12-17
5705,Customer_5705,2023-08-18
5706,Customer_5706,2023-08-27
5707,Customer_5707,2023-12-12
5708,Customer_5708,2024-10-31
5709,Customer_5709,2024-08-11
5710,Customer_5710,2023-11-14
5711,Customer_5711,2024-05-17
5712,Customer_5712,2023-10-19
5713,Customer_5713,2024-11-25
5714,Customer_5714,2024-05-20
5715,Customer_5715,2023-05-13
5716,Customer_5716,2023-09-21
5717,Customer_5717,2023-09-16
5718,Customer_5718,2024-09-12
5719,Customer_5719,2023-09-26
5720,Customer_5720,2024-10-30
5721,Customer_5721,2023-12-15
5722,Customer_5722,2024-07-14
5723,Customer_5723,2023-05-08
5724,Customer_5724,2024-05-09
5725,Customer_5725,2024-04-09
5726,Customer_5726,2023-05-03
5727,Customer_5727,2023-08-26
5728,Customer_5728,2023-05-21
5729,Customer_5729,2023-09-26
5730,Customer_5730,2024-01-16
5731,Customer_5731,2023-04-04
5732,Customer_5732,2023-03-31
5733,Customer_5733,2023-03-14
5734,Customer_5734,2023-03-17
5735,Customer_5735,2023-03-16
5736,Customer_5736,2023-06-06
5737,Customer_5737,2024-07-28
5738,Customer_5738,2024-09-20
5739,Customer_5739,2023-05-03
5740,Customer_5740,2023-02-03
5741,Customer_5741,2023-05-29
5742,Customer_5742,2023-12-26
5743,Customer_5743,2023-05-24
5744,Customer_5744,2023-11-30
5745,Customer_5745,2024-09-06
5746,Customer_5746,2024-01-30
5747,Customer_5747,2023-09-08
5748,Customer_5748,2023-05-01
5749,Customer_5749,2024-03-17
5750,Customer_5750,2024-01-24
5751,Customer_5751,2023-12-23
5752,Customer_5752,2024-08-15
5753,Customer_5753,2023-11-21
5754,Customer_5754,2024-06-14
5755,Customer_5755,2024-01-27
5756,Customer_5756,2024-03-27
5757,Customer_5757,2024-06-05
5758,Customer_5758,2023-06-12
5759,Customer_5759,2024-06-17
5760,Customer_5760,2024-06-18
5761,Customer_5761,2024-07-02
5762,Customer_5762,2023-02-14
5763,Customer_5763,2024-05-13
5764,Customer_5764,2024-07-03
5765,Customer_5765,2023-05-16
5766,Customer_5766,2023-05-31
5767,Customer_5767,2024-08-09
5768,Customer_5768,2024-10-17
5769,Customer_5769,2024-06-16
5770,Customer_5770,2023-11-16
5771,Customer_5771,2024-05-24
5772,Customer_5772,2023-03-10
5773,Customer_5773,2024-08-27
5774,Customer_5774,2024-01-02
5775,Customer_5775,2024-06-28
5776,Customer_5776,2024-12-25
5777,Customer_5777,2024-09-30
5778,Customer_5778,2024-10-08
5779,Customer_5779,2024-10-22
5780,Customer_5780,2023-01-24
5781,Customer_5781,2023-09-07
5782,Customer_5782,2023-01-02
5783,Customer_5783,2023-05-28
5784,Customer_5784,2023-09-03
5785,Customer_5785,2023-11-15
5786,Customer_5786,2023-01-12
5787,Customer_5787,2023-03-01
5788,Customer_5788,2024-05-10
5789,Customer_5789,2023-08-05
5790,Customer_5790,2023-01-25
5791,Customer_5791,2024-05-09
5792,Customer_5792,2024-11-19
5793,Customer_5793,2024-01-07
5794,Customer_5794,2023-09-11
5795,Customer_5795,2024-08-03
5796,Customer_5796,2024-12-30
5797,Customer_5797,2024-07-09
5798,Customer_5798,2023-08-14
5799,Customer_5799,2023-12-23
5800,Customer_5800,2023-06-04
5801,Customer_5801,2023-11-10
5802,Customer_5802,2023-02-28
5803,Customer_5803,2023-02-22
5804,Customer_5804,2024-02-07
5805,Customer_5805,2024-09-25
5806,Customer_5806,2023-11-05
5807,Customer_5807,2023-02-24
5808,Customer_5808,2023-09-24
5809,Customer_5809,2023-06-04
5810,Customer_5810,2024-02-05
5811,Customer_5811,2023-12-14
5812,Customer_5812,2024-08-13
5813,Customer_5813,2024-09-10
5814,Customer_5814,2023-03-08
5815,Customer_5815,2024-05-22
5816,Customer_5816,2024-09-12
5817,Customer_5817,2023-02-14
5818,Customer_5818,2023-04-28
5819,Customer_5819,2023-10-26
5820,Customer_5820,2024-03-13
5821,Customer_5821,2023-06-30
5822,Customer_5822,2023-07-30
5823,Customer_5823,2023-11-12
5824,Customer_5824,2024-06-27
5825,Customer_5825,2023-06-14
5826,Customer_5826,2024-03-09
5827,Customer_5827,2023-06-04
5828,Customer_5828,2024-04-10
5829,Customer_5829,2024-11-27
5830,Customer_5830,2023-04-01
5831,Customer_5831,2023-01-25
