delivery_id,order_id,delivery_status,delivery_time,rider_id
30673,30673,Delivered,12:22:00,517
30674,30674,Delivered,10:19:00,368
30675,30675,Failed,21:27:00,1168
30676,30676,Failed,19:54:00,1564
30677,30677,Failed,14:51:00,1211
30678,30678,In Transit,23:34:00,255
30679,30679,Delivered,16:01:00,295
30680,30680,In Transit,19:47:00,296
30681,30681,Delayed,17:39:00,1592
30682,30682,In Transit,22:07:00,775
30683,30683,In Transit,15:57:00,1725
30684,30684,Delivered,23:45:00,870
30685,30685,Delivered,19:33:00,1712
30686,30686,Delivered,08:18:00,101
30687,30687,Delayed,16:34:00,1805
30688,30688,Failed,21:33:00,1575
30689,30689,Failed,10:53:00,1674
30690,30690,Delivered,12:42:00,60
30691,30691,Delayed,09:07:00,1948
30692,30692,Delivered,15:16:00,1276
30693,30693,Delayed,23:15:00,755
30694,30694,Delayed,08:28:00,1640
30695,30695,Delivered,18:24:00,1363
30696,30696,Delayed,10:51:00,1980
30697,30697,Failed,08:23:00,733
30698,30698,Delayed,21:52:00,1714
30699,30699,Delayed,08:35:00,126
30700,30700,Delayed,14:21:00,1292
30701,30701,In Transit,11:14:00,510
30702,30702,Failed,12:47:00,962
30703,30703,In Transit,13:30:00,526
30704,30704,Failed,15:29:00,327
30705,30705,In Transit,14:15:00,1682
30706,30706,Delayed,13:28:00,1450
30707,30707,Failed,11:47:00,137
30708,30708,Delivered,13:03:00,868
30709,30709,Failed,19:07:00,652
30710,30710,Delivered,13:59:00,1054
30711,30711,Delivered,23:21:00,338
30712,30712,Delayed,19:21:00,208
30713,30713,Failed,17:35:00,1722
30714,30714,In Transit,08:06:00,1480
30715,30715,Failed,12:12:00,905
30716,30716,In Transit,14:24:00,1536
30717,30717,Failed,15:54:00,1483
30718,30718,In Transit,11:02:00,1725
30719,30719,Delayed,09:52:00,382
30720,30720,In Transit,19:13:00,1261
30721,30721,In Transit,22:48:00,880
30722,30722,Delivered,09:53:00,1345
30723,30723,In Transit,08:15:00,1608
30724,30724,In Transit,22:06:00,1904
30725,30725,Delayed,12:31:00,1678
30726,30726,In Transit,12:56:00,289
30727,30727,Failed,08:40:00,450
30728,30728,Delayed,09:57:00,1003
30729,30729,Delivered,22:43:00,193
30730,30730,Delivered,14:19:00,1697
30731,30731,In Transit,15:18:00,1545
30732,30732,Delivered,21:01:00,1049
30733,30733,Delayed,11:50:00,160
30734,30734,Delivered,21:42:00,1197
30735,30735,In Transit,08:41:00,376
30736,30736,Failed,12:28:00,162
30737,30737,Delivered,21:33:00,96
30738,30738,Delivered,13:37:00,1825
30739,30739,Failed,22:23:00,906
30740,30740,Failed,20:48:00,836
30741,30741,In Transit,23:51:00,445
30742,30742,In Transit,23:16:00,1507
30743,30743,In Transit,23:14:00,1956
30744,30744,In Transit,15:21:00,1107
30745,30745,Delivered,09:47:00,1337
30746,30746,In Transit,18:47:00,439
30747,30747,In Transit,16:32:00,1124
30748,30748,Delivered,14:57:00,1022
30749,30749,Failed,22:48:00,259
30750,30750,Delivered,23:42:00,1649
30751,30751,Delayed,19:36:00,1976
30752,30752,In Transit,14:12:00,1673
30753,30753,Delayed,10:13:00,191
30754,30754,Failed,15:16:00,1666
30755,30755,Delayed,20:29:00,1647
30756,30756,Delayed,12:02:00,565
30757,30757,Delivered,19:46:00,968
30758,30758,Delayed,16:31:00,1526
30759,30759,Delayed,14:16:00,1535
30760,30760,Failed,16:31:00,766
30761,30761,In Transit,08:01:00,1105
30762,30762,Delayed,12:02:00,1983
30763,30763,Delivered,10:53:00,177
30764,30764,Failed,22:12:00,690
30765,30765,Delivered,14:08:00,317
30766,30766,Delivered,16:12:00,1826
30767,30767,Failed,21:36:00,477
30768,30768,Failed,10:46:00,43
30769,30769,Delivered,21:19:00,1887
30770,30770,In Transit,10:08:00,1393
30771,30771,Delivered,08:17:00,225
30772,30772,In Transit,20:42:00,1520
30773,30773,In Transit,08:51:00,798
30774,30774,In Transit,17:04:00,1573
30775,30775,Failed,11:20:00,968
30776,30776,Delivered,22:16:00,1260
30777,30777,Delayed,17:30:00,234
30778,30778,Failed,09:42:00,1335
30779,30779,In Transit,14:09:00,114
30780,30780,Delayed,23:51:00,1961
30781,30781,Delayed,10:07:00,1789
30782,30782,Delayed,23:00:00,1686
30783,30783,In Transit,16:01:00,981
30784,30784,In Transit,23:44:00,279
30785,30785,Failed,10:26:00,1826
30786,30786,Delivered,17:48:00,259
30787,30787,Delivered,19:59:00,214
30788,30788,Failed,19:56:00,812
30789,30789,Delayed,14:12:00,398
30790,30790,Delivered,09:26:00,901
30791,30791,Failed,12:00:00,1066
30792,30792,In Transit,23:01:00,1744
30793,30793,Failed,21:51:00,239
30794,30794,In Transit,15:52:00,1542
30795,30795,Delivered,14:12:00,1590
30796,30796,In Transit,12:44:00,1000
30797,30797,Delivered,21:52:00,435
30798,30798,Delayed,20:07:00,519
30799,30799,Failed,22:14:00,759
30800,30800,Delivered,17:16:00,1086
30801,30801,Delayed,20:02:00,729
30802,30802,Delivered,08:54:00,439
30803,30803,In Transit,14:19:00,234
30804,30804,Delayed,16:58:00,1071
30805,30805,Delayed,11:15:00,979
30806,30806,Delayed,20:22:00,1210
30807,30807,Delayed,22:15:00,50
30808,30808,Delayed,14:32:00,1040
30809,30809,Failed,22:55:00,1849
30810,30810,Delivered,20:11:00,26
30811,30811,Delayed,10:34:00,597
30812,30812,In Transit,12:16:00,178
30813,30813,Delivered,18:20:00,452
30814,30814,Delivered,18:04:00,791
30815,30815,Delayed,11:52:00,771
30816,30816,In Transit,16:16:00,610
30817,30817,Delivered,17:07:00,1125
30818,30818,Delivered,20:11:00,1625
30819,30819,Delayed,09:11:00,238
30820,30820,In Transit,08:33:00,1221
30821,30821,Failed,11:06:00,1431
30822,30822,Delayed,14:33:00,463
30823,30823,Failed,17:04:00,1177
30824,30824,Failed,10:36:00,65
30825,30825,Failed,16:49:00,1536
30826,30826,Failed,21:51:00,1238
30827,30827,In Transit,08:04:00,1011
30828,30828,Failed,22:58:00,1565
30829,30829,In Transit,09:02:00,1895
30830,30830,In Transit,21:30:00,1584
30831,30831,Failed,10:33:00,1502
30832,30832,Delayed,08:34:00,1808
30833,30833,Delivered,10:02:00,1024
30834,30834,Failed,23:09:00,844
30835,30835,Delayed,11:00:00,422
30836,30836,In Transit,22:43:00,909
30837,30837,Delayed,08:30:00,1619
30838,30838,Delayed,10:24:00,1080
30839,30839,Failed,09:36:00,1955
30840,30840,Delivered,13:43:00,1108
30841,30841,Failed,15:06:00,1262
30842,30842,In Transit,08:30:00,124
30843,30843,Failed,19:12:00,822
30844,30844,Failed,23:26:00,203
30845,30845,Delayed,15:32:00,185
30846,30846,Failed,21:18:00,984
30847,30847,Delivered,13:07:00,467
30848,30848,In Transit,18:33:00,1396
30849,30849,In Transit,13:02:00,1108
30850,30850,Failed,13:49:00,1206
30851,30851,In Transit,11:13:00,1341
30852,30852,In Transit,22:46:00,259
30853,30853,In Transit,13:45:00,647
30854,30854,In Transit,11:57:00,1554
30855,30855,Failed,11:01:00,143
30856,30856,In Transit,17:23:00,1742
30857,30857,In Transit,23:42:00,658
30858,30858,Failed,20:48:00,1262
30859,30859,In Transit,08:09:00,470
30860,30860,In Transit,22:56:00,1827
30861,30861,In Transit,23:11:00,694
30862,30862,Failed,16:48:00,1800
30863,30863,Delivered,22:44:00,74
30864,30864,Delivered,08:41:00,188
30865,30865,In Transit,18:13:00,1906
30866,30866,Failed,22:55:00,1410
30867,30867,Delivered,13:50:00,1002
30868,30868,Delivered,09:21:00,1764
30869,30869,Delivered,12:52:00,107
30870,30870,In Transit,17:06:00,1667
30871,30871,Failed,20:32:00,530
30872,30872,Delayed,21:41:00,797
30873,30873,Delayed,22:39:00,239
30874,30874,Delivered,17:57:00,1152
30875,30875,Failed,14:21:00,545
30876,30876,In Transit,22:07:00,1993
30877,30877,Delivered,10:18:00,199
30878,30878,Delayed,18:14:00,756
30879,30879,Delivered,16:57:00,802
30880,30880,Failed,23:56:00,1501
30881,30881,Delayed,21:23:00,545
30882,30882,Delivered,12:42:00,416
30883,30883,Delayed,21:45:00,654
30884,30884,Delayed,21:33:00,1162
30885,30885,Delayed,17:56:00,1370
30886,30886,Failed,23:59:00,950
30887,30887,Failed,13:42:00,1903
30888,30888,In Transit,08:44:00,692
30889,30889,Delayed,23:16:00,1101
30890,30890,Failed,22:55:00,1593
30891,30891,In Transit,08:00:00,98
30892,30892,Delivered,11:57:00,71
30893,30893,Delivered,10:35:00,922
30894,30894,In Transit,14:13:00,1869
30895,30895,Failed,19:04:00,1217
30896,30896,Delayed,19:14:00,1757
30897,30897,Delivered,18:00:00,1933
30898,30898,Failed,18:07:00,1958
30899,30899,In Transit,19:37:00,1865
30900,30900,Delivered,19:57:00,924
30901,30901,Delivered,23:19:00,1821
30902,30902,Failed,16:56:00,385
30903,30903,Failed,13:06:00,1459
30904,30904,Delayed,16:56:00,333
30905,30905,Failed,20:09:00,547
30906,30906,In Transit,17:04:00,1530
30907,30907,In Transit,16:39:00,1065
30908,30908,Delayed,19:05:00,64
30909,30909,In Transit,19:02:00,606
30910,30910,Failed,20:04:00,1269
30911,30911,Delayed,15:11:00,1339
30912,30912,In Transit,23:24:00,234
30913,30913,Delivered,22:12:00,228
30914,30914,Delayed,11:54:00,280
30915,30915,Delayed,16:14:00,635
30916,30916,In Transit,11:50:00,938
30917,30917,In Transit,12:22:00,1508
30918,30918,Delivered,17:20:00,1684
30919,30919,Delayed,21:36:00,479
30920,30920,In Transit,14:14:00,179
30921,30921,In Transit,18:12:00,1911
30922,30922,Failed,23:57:00,825
30923,30923,Failed,08:54:00,1982
30924,30924,In Transit,18:02:00,1916
30925,30925,Delayed,23:57:00,314
30926,30926,In Transit,17:38:00,993
30927,30927,Failed,20:30:00,1359
30928,30928,In Transit,10:03:00,831
30929,30929,Delayed,19:52:00,125
30930,30930,In Transit,20:27:00,841
30931,30931,Delivered,23:08:00,1176
30932,30932,Delayed,23:07:00,566
30933,30933,Delivered,12:54:00,817
30934,30934,Delayed,08:34:00,1086
30935,30935,In Transit,18:51:00,1563
30936,30936,In Transit,22:04:00,1607
30937,30937,Delivered,11:10:00,1468
30938,30938,Failed,15:37:00,187
30939,30939,Failed,23:14:00,1015
30940,30940,Delivered,14:27:00,426
30941,30941,Failed,16:20:00,1255
30942,30942,In Transit,08:22:00,958
30943,30943,Delayed,19:47:00,77
30944,30944,In Transit,19:00:00,1269
30945,30945,Delivered,10:28:00,871
30946,30946,In Transit,19:28:00,159
30947,30947,Delayed,14:23:00,1601
30948,30948,In Transit,15:31:00,335
30949,30949,Delayed,13:13:00,312
30950,30950,In Transit,23:14:00,387
30951,30951,Delivered,23:14:00,1669
30952,30952,Delivered,08:41:00,1742
30953,30953,Failed,20:47:00,199
30954,30954,Delayed,14:20:00,1397
30955,30955,Failed,08:12:00,688
30956,30956,Delayed,15:41:00,1192
30957,30957,Delayed,08:16:00,1429
30958,30958,Delivered,14:51:00,1361
30959,30959,Delivered,21:44:00,1568
30960,30960,Delivered,19:26:00,1874
30961,30961,Delayed,21:22:00,1894
30962,30962,Failed,16:26:00,200
30963,30963,Failed,17:39:00,1764
30964,30964,Delayed,22:51:00,1690
30965,30965,In Transit,12:41:00,451
30966,30966,Failed,19:39:00,652
30967,30967,In Transit,17:31:00,379
30968,30968,Failed,18:20:00,1296
30969,30969,Failed,09:20:00,910
30970,30970,Delivered,17:53:00,301
30971,30971,Failed,14:29:00,895
30972,30972,Delayed,22:58:00,705
30973,30973,In Transit,14:40:00,516
30974,30974,Failed,15:50:00,205
30975,30975,In Transit,20:11:00,236
30976,30976,In Transit,21:29:00,444
30977,30977,In Transit,14:17:00,1591
30978,30978,In Transit,13:32:00,1767
30979,30979,Delivered,09:09:00,1739
30980,30980,In Transit,10:41:00,1390
30981,30981,Failed,22:58:00,1510
30982,30982,Delivered,12:40:00,544
30983,30983,Failed,13:29:00,648
30984,30984,Failed,11:34:00,117
30985,30985,In Transit,16:32:00,531
30986,30986,In Transit,08:07:00,17
30987,30987,Failed,18:54:00,672
30988,30988,Delayed,20:39:00,1205
30989,30989,In Transit,22:50:00,1935
30990,30990,In Transit,13:20:00,1292
30991,30991,Delivered,08:41:00,203
30992,30992,In Transit,13:27:00,564
30993,30993,Delivered,08:31:00,610
30994,30994,Delivered,15:20:00,1554
30995,30995,Delayed,13:11:00,922
30996,30996,In Transit,11:48:00,1297
30997,30997,Failed,15:41:00,711
30998,30998,Failed,12:42:00,1446
30999,30999,Delivered,13:55:00,1708
31000,31000,In Transit,22:00:00,855
31001,31001,Delayed,22:50:00,823
31002,31002,In Transit,10:54:00,810
31003,31003,Delayed,08:40:00,24
31004,31004,Failed,18:47:00,39
31005,31005,In Transit,22:25:00,1318
31006,31006,In Transit,15:08:00,1670
31007,31007,Failed,12:42:00,1511
31008,31008,Delivered,19:05:00,1124
31009,31009,Failed,17:11:00,1275
31010,31010,Delivered,21:46:00,438
31011,31011,Delayed,11:32:00,1278
31012,31012,Delivered,08:26:00,970
31013,31013,In Transit,09:09:00,134
31014,31014,Delayed,10:30:00,933
31015,31015,Failed,09:53:00,589
31016,31016,In Transit,21:37:00,634
31017,31017,Failed,21:32:00,1256
31018,31018,In Transit,22:13:00,809
31019,31019,In Transit,15:15:00,79
31020,31020,Delayed,13:05:00,1428
31021,31021,Delivered,10:48:00,1416
31022,31022,In Transit,21:27:00,906
31023,31023,In Transit,17:08:00,560
31024,31024,Failed,19:22:00,655
31025,31025,Delivered,23:19:00,567
31026,31026,Delayed,22:29:00,739
31027,31027,Failed,12:26:00,1346
31028,31028,Delayed,11:19:00,1247
31029,31029,In Transit,14:15:00,1758
31030,31030,Delivered,15:24:00,755
31031,31031,Failed,14:24:00,11
31032,31032,Failed,12:22:00,307
31033,31033,Failed,14:30:00,1655
31034,31034,Failed,12:40:00,312
31035,31035,Failed,23:55:00,1597
31036,31036,In Transit,10:07:00,1775
31037,31037,In Transit,11:18:00,1343
31038,31038,Failed,20:40:00,781
31039,31039,Delayed,19:14:00,1639
31040,31040,Delivered,11:25:00,1608
31041,31041,Delayed,09:21:00,606
31042,31042,Delivered,20:18:00,1306
31043,31043,In Transit,19:53:00,1040
31044,31044,In Transit,11:49:00,1119
31045,31045,Delivered,11:04:00,1699
31046,31046,Failed,20:10:00,237
31047,31047,Failed,08:11:00,1469
31048,31048,In Transit,13:56:00,1881
31049,31049,Delayed,23:52:00,15
31050,31050,Delivered,09:18:00,663
31051,31051,Delayed,16:39:00,980
31052,31052,Delivered,22:37:00,1825
31053,31053,Delivered,19:12:00,388
31054,31054,Failed,14:27:00,948
31055,31055,Failed,14:51:00,1529
31056,31056,In Transit,11:15:00,1201
31057,31057,Failed,10:35:00,1988
31058,31058,In Transit,19:12:00,804
31059,31059,Delivered,23:02:00,1514
31060,31060,In Transit,21:29:00,1268
31061,31061,Failed,08:35:00,672
31062,31062,Failed,14:17:00,368
31063,31063,Delayed,19:35:00,1825
31064,31064,Delivered,12:52:00,1696
31065,31065,Delivered,18:26:00,888
31066,31066,Delivered,12:47:00,85
31067,31067,Delivered,13:47:00,1354
31068,31068,Failed,09:20:00,971
31069,31069,Failed,15:29:00,1143
31070,31070,Delivered,17:04:00,510
31071,31071,In Transit,20:33:00,1272
31072,31072,Delayed,10:47:00,261
31073,31073,Delayed,11:26:00,1153
31074,31074,Failed,16:57:00,1466
31075,31075,Delayed,16:47:00,144
31076,31076,Delivered,12:34:00,1650
31077,31077,Failed,20:54:00,634
31078,31078,Delayed,17:25:00,792
31079,31079,Delivered,22:38:00,505
31080,31080,Failed,08:56:00,945
31081,31081,Failed,08:12:00,732
31082,31082,Delivered,09:50:00,1979
31083,31083,Failed,09:04:00,938
31084,31084,In Transit,16:06:00,1838
31085,31085,Delayed,12:49:00,176
31086,31086,In Transit,14:59:00,789
31087,31087,Delayed,08:09:00,1828
31088,31088,Delivered,16:39:00,1057
31089,31089,Failed,18:24:00,1669
31090,31090,Delivered,23:33:00,374
31091,31091,In Transit,22:52:00,841
31092,31092,Failed,23:02:00,1353
31093,31093,Failed,10:15:00,1317
31094,31094,Delivered,11:18:00,1963
31095,31095,Failed,17:25:00,1482
31096,31096,In Transit,09:04:00,1028
31097,31097,Failed,15:37:00,1933
31098,31098,Delayed,21:23:00,791
31099,31099,Delayed,09:47:00,1714
31100,31100,Delayed,18:19:00,853
31101,31101,Delivered,14:05:00,1931
31102,31102,Delivered,17:45:00,33
31103,31103,Delayed,14:07:00,1406
31104,31104,In Transit,09:10:00,911
31105,31105,In Transit,13:30:00,1818
31106,31106,In Transit,15:26:00,1306
31107,31107,In Transit,12:00:00,323
31108,31108,Failed,16:56:00,670
31109,31109,Delivered,15:42:00,1741
31110,31110,Delayed,10:39:00,808
31111,31111,In Transit,15:26:00,1894
31112,31112,In Transit,12:15:00,1120
31113,31113,Delayed,09:34:00,313
31114,31114,Delayed,10:06:00,1676
31115,31115,Delayed,23:59:00,794
31116,31116,In Transit,21:27:00,268
31117,31117,Delivered,22:07:00,610
31118,31118,Failed,23:22:00,694
31119,31119,Delayed,10:39:00,701
31120,31120,Failed,14:07:00,859
31121,31121,Delayed,19:31:00,1478
31122,31122,Failed,19:03:00,849
31123,31123,In Transit,20:20:00,585
31124,31124,Failed,10:36:00,582
31125,31125,Delivered,20:25:00,1714
31126,31126,Failed,12:39:00,88
31127,31127,Delivered,17:30:00,941
31128,31128,Delivered,17:30:00,619
31129,31129,In Transit,09:23:00,1507
31130,31130,Delivered,21:42:00,1252
31131,31131,Failed,08:12:00,460
31132,31132,Delivered,22:24:00,671
31133,31133,Failed,19:51:00,1135
31134,31134,In Transit,19:58:00,1316
31135,31135,Delivered,21:05:00,851
31136,31136,Delivered,14:48:00,739
31137,31137,Failed,21:28:00,1125
31138,31138,Delayed,23:23:00,40
31139,31139,Failed,10:30:00,1376
31140,31140,Failed,08:36:00,1662
31141,31141,Delayed,13:26:00,83
31142,31142,Failed,20:46:00,1790
31143,31143,Delivered,20:23:00,1949
31144,31144,Delayed,15:25:00,1256
31145,31145,Failed,20:51:00,173
31146,31146,Delayed,19:13:00,1104
31147,31147,Failed,16:29:00,1289
31148,31148,In Transit,12:45:00,453
31149,31149,Failed,23:31:00,521
31150,31150,Failed,21:02:00,1288
31151,31151,In Transit,23:34:00,1476
31152,31152,Delivered,13:42:00,876
31153,31153,Failed,23:20:00,1670
31154,31154,Delayed,11:45:00,356
31155,31155,Failed,15:08:00,1680
31156,31156,Delivered,18:43:00,399
31157,31157,Failed,20:25:00,1901
31158,31158,In Transit,12:32:00,977
31159,31159,In Transit,08:32:00,1487
31160,31160,Failed,17:36:00,1807
31161,31161,In Transit,16:54:00,1347
31162,31162,Delayed,09:49:00,1329
31163,31163,Failed,15:22:00,1965
31164,31164,In Transit,10:38:00,841
31165,31165,Failed,11:17:00,1715
31166,31166,Delivered,17:12:00,1526
31167,31167,Delayed,08:40:00,558
31168,31168,Delayed,19:54:00,920
31169,31169,In Transit,16:51:00,834
31170,31170,In Transit,15:56:00,1953
31171,31171,In Transit,14:18:00,261
31172,31172,In Transit,09:38:00,1035
31173,31173,Delivered,23:06:00,1842
31174,31174,In Transit,21:30:00,1272
31175,31175,Delayed,13:44:00,1050
31176,31176,Delivered,13:53:00,1557
31177,31177,In Transit,21:49:00,1171
31178,31178,Delivered,16:08:00,1195
31179,31179,Failed,13:02:00,373
31180,31180,Delivered,23:47:00,16
31181,31181,In Transit,10:17:00,1654
31182,31182,In Transit,19:26:00,647
31183,31183,Failed,13:20:00,1556
31184,31184,Delivered,18:45:00,1614
31185,31185,Delayed,18:47:00,1671
31186,31186,Delivered,20:47:00,811
31187,31187,Failed,09:16:00,384
31188,31188,Delivered,09:12:00,1842
31189,31189,Delivered,14:42:00,1733
31190,31190,Delivered,12:23:00,1526
31191,31191,In Transit,22:20:00,1885
31192,31192,In Transit,08:19:00,1721
31193,31193,Delayed,23:16:00,189
31194,31194,Failed,10:56:00,1557
31195,31195,Delivered,11:34:00,116
31196,31196,In Transit,18:00:00,195
31197,31197,Delivered,17:04:00,712
31198,31198,Delivered,11:32:00,1751
31199,31199,Failed,20:03:00,951
31200,31200,Failed,08:21:00,7
31201,31201,Delivered,15:17:00,853
31202,31202,Delayed,09:04:00,534
31203,31203,Delayed,09:35:00,456
31204,31204,Delivered,19:14:00,460
31205,31205,Delivered,13:08:00,1721
31206,31206,Delayed,16:47:00,1381
31207,31207,Delayed,10:34:00,848
31208,31208,Delayed,19:32:00,1137
31209,31209,Delivered,09:44:00,1505
31210,31210,Failed,20:01:00,1460
31211,31211,Failed,13:36:00,133
31212,31212,Failed,14:44:00,96
31213,31213,Delayed,13:52:00,900
31214,31214,Delivered,18:45:00,50
31215,31215,Failed,20:22:00,1524
31216,31216,Delayed,20:38:00,575
31217,31217,Delayed,12:13:00,1638
31218,31218,Delivered,12:10:00,1494
31219,31219,Delivered,11:17:00,1504
31220,31220,Delayed,23:12:00,576
31221,31221,Delivered,20:52:00,1225
31222,31222,Delayed,19:03:00,58
31223,31223,In Transit,09:37:00,1905
31224,31224,Failed,10:29:00,1844
31225,31225,Delivered,08:42:00,1005
31226,31226,Delivered,13:46:00,1494
31227,31227,Delivered,14:13:00,1803
31228,31228,Delivered,19:56:00,1281
31229,31229,In Transit,12:28:00,1150
31230,31230,In Transit,11:59:00,953
31231,31231,In Transit,17:06:00,1550
31232,31232,Delayed,19:52:00,1006
31233,31233,Delivered,23:36:00,1154
31234,31234,Delayed,19:01:00,20
31235,31235,In Transit,13:51:00,1034
31236,31236,Delivered,21:04:00,173
31237,31237,In Transit,16:56:00,808
31238,31238,In Transit,08:03:00,1434
31239,31239,Failed,23:48:00,678
31240,31240,Delivered,08:01:00,357
31241,31241,Delivered,16:19:00,229
31242,31242,Failed,10:26:00,605
31243,31243,In Transit,20:21:00,950
31244,31244,Delayed,22:01:00,1855
31245,31245,Delivered,15:25:00,2
31246,31246,Failed,14:41:00,1763
31247,31247,In Transit,17:41:00,932
31248,31248,Delayed,22:46:00,1639
31249,31249,Failed,23:54:00,1389
31250,31250,Delivered,12:47:00,1712
31251,31251,Delayed,08:14:00,1119
31252,31252,Delayed,12:53:00,1435
31253,31253,Delayed,14:22:00,1328
31254,31254,In Transit,19:18:00,1716
31255,31255,In Transit,10:44:00,1509
31256,31256,Delayed,23:10:00,982
31257,31257,Delayed,12:47:00,1919
31258,31258,Delivered,21:10:00,1586
31259,31259,Delivered,15:49:00,616
31260,31260,Failed,08:44:00,309
31261,31261,Delayed,10:33:00,519
31262,31262,In Transit,14:19:00,185
31263,31263,Delayed,16:14:00,190
31264,31264,Failed,08:24:00,1679
31265,31265,Delivered,21:29:00,1124
31266,31266,Failed,17:40:00,291
31267,31267,Failed,18:37:00,1719
31268,31268,In Transit,08:29:00,491
31269,31269,Delayed,15:22:00,1645
31270,31270,In Transit,23:49:00,943
31271,31271,In Transit,15:59:00,1829
31272,31272,Delayed,08:58:00,713
31273,31273,In Transit,20:55:00,108
31274,31274,Failed,10:35:00,14
31275,31275,Delayed,23:32:00,965
31276,31276,Delivered,18:11:00,1747
31277,31277,Failed,23:05:00,239
31278,31278,Failed,14:55:00,167
31279,31279,Delivered,12:50:00,1605
31280,31280,Delivered,15:26:00,1517
31281,31281,In Transit,10:24:00,1777
31282,31282,Delayed,11:45:00,1853
31283,31283,Delayed,13:01:00,1058
31284,31284,In Transit,20:40:00,140
31285,31285,Delayed,11:33:00,788
31286,31286,Delayed,17:49:00,620
31287,31287,Delayed,18:04:00,244
31288,31288,Delayed,10:30:00,1139
31289,31289,Delivered,21:45:00,507
31290,31290,In Transit,13:21:00,1465
31291,31291,Delayed,20:18:00,472
31292,31292,Delivered,23:44:00,1904
31293,31293,Delivered,11:23:00,904
31294,31294,In Transit,22:34:00,854
31295,31295,Delivered,15:59:00,1597
31296,31296,Delayed,15:31:00,1192
31297,31297,In Transit,15:52:00,1625
31298,31298,In Transit,23:37:00,571
31299,31299,Failed,17:02:00,545
31300,31300,In Transit,16:57:00,1989
31301,31301,Failed,20:06:00,1788
31302,31302,Failed,15:22:00,1031
31303,31303,Delivered,18:07:00,1340
31304,31304,Delayed,15:42:00,983
31305,31305,Failed,13:13:00,45
31306,31306,In Transit,12:00:00,1181
31307,31307,Delayed,17:18:00,877
31308,31308,Delivered,22:37:00,1009
31309,31309,In Transit,10:00:00,405
31310,31310,Failed,23:37:00,220
31311,31311,Delivered,10:28:00,1250
31312,31312,Delayed,22:13:00,365
31313,31313,Delivered,12:52:00,162
31314,31314,Delayed,15:42:00,1022
31315,31315,Delayed,19:58:00,1144
31316,31316,Delayed,10:05:00,289
31317,31317,Delayed,12:08:00,1552
31318,31318,In Transit,17:24:00,9
31319,31319,Delivered,11:44:00,365
31320,31320,Delivered,18:36:00,1885
31321,31321,Failed,20:12:00,693
31322,31322,Delayed,15:01:00,1386
31323,31323,Delivered,19:24:00,180
31324,31324,In Transit,15:25:00,766
31325,31325,Delayed,19:25:00,1893
31326,31326,In Transit,08:23:00,1376
31327,31327,Failed,10:31:00,545
31328,31328,Failed,15:34:00,1562
31329,31329,In Transit,09:22:00,712
31330,31330,In Transit,19:06:00,1129
31331,31331,In Transit,22:58:00,1763
31332,31332,In Transit,11:19:00,1407
31333,31333,In Transit,10:23:00,315
31334,31334,Delivered,22:45:00,307
31335,31335,Failed,22:05:00,1893
31336,31336,Failed,21:36:00,1328
31337,31337,Failed,10:45:00,1212
31338,31338,Delayed,12:36:00,729
31339,31339,Delivered,16:54:00,1657
31340,31340,Failed,20:04:00,519
31341,31341,Delivered,21:39:00,1718
31342,31342,In Transit,22:38:00,1071
31343,31343,Delivered,08:18:00,967
31344,31344,In Transit,14:29:00,1973
31345,31345,In Transit,21:19:00,696
31346,31346,Delivered,19:39:00,80
31347,31347,Delivered,08:22:00,1074
31348,31348,Delayed,12:49:00,1690
31349,31349,In Transit,20:46:00,102
31350,31350,Failed,23:54:00,1651
31351,31351,Delivered,18:53:00,1338
31352,31352,Delivered,21:48:00,1138
31353,31353,Delivered,23:29:00,1533
31354,31354,Delivered,22:13:00,820
31355,31355,In Transit,17:05:00,1303
31356,31356,Failed,21:43:00,1077
31357,31357,Delivered,13:50:00,1834
31358,31358,Delayed,08:02:00,616
31359,31359,Failed,08:09:00,1663
31360,31360,Delivered,16:32:00,639
31361,31361,Delivered,21:02:00,1535
31362,31362,Failed,08:30:00,219
31363,31363,In Transit,21:40:00,676
31364,31364,In Transit,16:23:00,349
31365,31365,Failed,18:30:00,49
31366,31366,Failed,08:52:00,411
31367,31367,Delayed,08:33:00,1209
31368,31368,Delayed,15:54:00,1275
31369,31369,In Transit,19:24:00,1051
31370,31370,In Transit,16:06:00,1860
31371,31371,Delivered,17:02:00,62
31372,31372,Delayed,11:34:00,1338
31373,31373,Delivered,19:23:00,1298
31374,31374,In Transit,10:16:00,1313
31375,31375,Failed,20:10:00,715
31376,31376,Failed,23:02:00,952
31377,31377,Failed,21:33:00,1530
31378,31378,Delivered,10:37:00,1785
31379,31379,Failed,22:37:00,590
31380,31380,Failed,23:31:00,1732
31381,31381,In Transit,13:00:00,1704
31382,31382,In Transit,18:31:00,1309
31383,31383,In Transit,14:26:00,1920
31384,31384,In Transit,22:38:00,1697
31385,31385,Failed,15:54:00,1239
31386,31386,In Transit,14:10:00,536
31387,31387,In Transit,13:51:00,1321
31388,31388,Delivered,14:38:00,546
31389,31389,Delayed,10:56:00,1402
31390,31390,In Transit,18:43:00,649
31391,31391,In Transit,09:31:00,1596
31392,31392,Delayed,13:05:00,932
31393,31393,Failed,10:21:00,1437
31394,31394,Failed,15:51:00,119
31395,31395,Failed,13:18:00,1363
31396,31396,Delayed,20:26:00,264
31397,31397,Delivered,12:54:00,1604
