order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
26244,8470,1552,Chicken Biryani,2023-09-06,13:05:00,Preparing,368.23
26245,2864,692,Chicken Biryani,2023-05-30,09:28:00,Preparing,559.99
26246,771,527,Pasta Alfredo,2023-02-18,22:35:00,Delivered,945.4
26247,5290,1117,Fried Rice,2023-04-22,14:01:00,Preparing,316.74
26248,303,500,Masala Dosa,2023-11-22,15:52:00,Preparing,285.51
26249,3275,685,Butter Naan,2024-12-13,08:24:00,Cancelled,264.17
26250,4774,1398,Butter Naan,2023-10-19,16:48:00,Cancelled,204.6
26251,4177,1149,Paneer Butter Masala,2023-05-24,23:54:00,Pending,1026.95
26252,3044,1278,Chicken Biryani,2024-03-01,12:28:00,Pending,917.0
26253,3168,1111,Fried Rice,2024-10-03,12:52:00,Cancelled,1056.42
26254,4104,1684,Tandoori Chicken,2024-10-05,16:56:00,Preparing,493.06
26255,525,337,Margherita Pizza,2023-08-15,10:27:00,Delivered,739.79
26256,4790,1962,Butter Naan,2024-11-30,20:05:00,Pending,1147.53
26257,6090,1504,Fried Rice,2024-07-26,18:19:00,Pending,1124.59
26258,8737,411,Fried Rice,2023-10-28,11:30:00,Pending,961.93
26259,2063,1690,Momos,2024-12-11,19:29:00,Preparing,381.9
26260,3643,1485,Fried Rice,2024-02-03,16:11:00,Preparing,999.91
26261,4607,864,Fried Rice,2023-11-07,12:01:00,Cancelled,534.39
26262,8354,937,Paneer Butter Masala,2023-11-07,21:29:00,Cancelled,1177.97
26263,1289,113,Margherita Pizza,2024-08-16,09:50:00,Cancelled,924.26
26264,1303,15,Paneer Butter Masala,2024-02-09,10:51:00,Delivered,335.45
26265,7465,1452,Margherita Pizza,2024-09-07,14:24:00,Delivered,752.9
26266,8427,1442,Chicken Biryani,2023-10-14,15:06:00,Pending,1048.14
26267,4449,1826,Margherita Pizza,2024-03-11,11:51:00,Delivered,474.2
26268,9695,912,Butter Naan,2023-12-20,09:18:00,Cancelled,453.25
26269,7361,172,Pasta Alfredo,2023-06-25,21:41:00,Preparing,539.98
26270,484,1057,Margherita Pizza,2024-07-01,09:57:00,Preparing,642.93
26271,1110,761,Tandoori Chicken,2023-03-29,21:43:00,Delivered,335.94
26272,3138,1925,Paneer Butter Masala,2024-04-26,14:28:00,Cancelled,836.15
26273,4953,761,Paneer Butter Masala,2023-09-11,13:43:00,Cancelled,955.1
26274,9445,745,Chicken Biryani,2023-02-19,17:45:00,Cancelled,684.12
26275,5633,352,Tandoori Chicken,2023-05-11,11:04:00,Preparing,893.14
26276,3433,522,Masala Dosa,2024-03-19,11:57:00,Preparing,282.37
26277,9646,1902,Fried Rice,2024-10-01,13:21:00,Cancelled,625.55
26278,2935,364,Chicken Biryani,2023-03-09,14:35:00,Cancelled,620.65
26279,4710,1682,Chicken Biryani,2023-11-25,15:45:00,Cancelled,1081.27
26280,5142,1875,Pasta Alfredo,2023-09-25,09:31:00,Preparing,861.42
26281,2769,408,Veg Burger,2024-08-29,16:43:00,Pending,1147.71
26282,3437,1101,Pasta Alfredo,2024-10-25,13:38:00,Cancelled,157.84
26283,9288,873,Momos,2024-03-18,15:05:00,Preparing,1070.21
26284,8478,18,Margherita Pizza,2023-04-22,08:07:00,Preparing,694.3
26285,6370,1067,Masala Dosa,2023-01-06,14:26:00,Delivered,227.2
26286,8714,1675,Tandoori Chicken,2023-07-12,16:14:00,Pending,1046.9
26287,5711,1600,Chicken Biryani,2024-04-26,22:02:00,Cancelled,291.07
26288,8411,694,Fried Rice,2024-01-11,23:50:00,Pending,808.46
26289,9154,1767,Pasta Alfredo,2023-06-23,17:15:00,Preparing,269.45
26290,7078,761,Momos,2023-12-12,10:07:00,Delivered,1191.13
26291,1704,1293,Fried Rice,2023-03-01,14:42:00,Preparing,846.56
26292,8618,1109,Momos,2024-02-13,22:13:00,Preparing,510.28
26293,8490,665,Chicken Biryani,2023-09-11,11:27:00,Cancelled,341.41
26294,8057,1276,Veg Burger,2023-04-26,15:20:00,Cancelled,293.77
26295,381,764,Veg Burger,2024-08-15,10:06:00,Pending,1197.05
26296,602,1945,Veg Burger,2023-01-31,17:39:00,Preparing,1046.36
26297,1326,1016,Masala Dosa,2024-06-07,23:01:00,Delivered,560.62
26298,2998,222,Butter Naan,2024-06-04,15:37:00,Preparing,415.41
26299,7035,288,Fried Rice,2024-06-23,22:38:00,Cancelled,617.2
26300,8113,1150,Margherita Pizza,2023-03-13,15:32:00,Delivered,807.38
26301,5993,1750,Paneer Butter Masala,2023-09-27,09:15:00,Pending,714.81
26302,8410,1316,Paneer Butter Masala,2023-02-27,19:04:00,Pending,811.63
26303,8757,970,Pasta Alfredo,2024-03-02,16:49:00,Pending,247.93
26304,6185,1494,Chicken Biryani,2023-01-31,21:35:00,Pending,710.55
26305,4544,593,Paneer Butter Masala,2023-08-17,14:39:00,Pending,515.62
26306,6858,872,Pasta Alfredo,2023-11-26,15:58:00,Delivered,1007.24
26307,7643,499,Fried Rice,2024-03-13,21:36:00,Pending,317.23
26308,8445,948,Momos,2024-12-25,15:22:00,Pending,1013.26
26309,776,1081,Chicken Biryani,2023-02-27,13:21:00,Pending,1081.08
26310,2394,1402,Fried Rice,2024-09-26,08:19:00,Cancelled,614.91
26311,9729,114,Chicken Biryani,2024-10-11,19:20:00,Pending,644.44
26312,9834,1114,Margherita Pizza,2023-05-23,22:59:00,Cancelled,781.25
26313,8777,1519,Margherita Pizza,2024-07-09,10:06:00,Delivered,851.6
26314,3477,246,Momos,2024-05-15,14:31:00,Preparing,1010.36
26315,616,66,Veg Burger,2024-09-22,12:40:00,Preparing,958.08
26316,8713,1871,Masala Dosa,2024-07-21,18:42:00,Preparing,331.78
26317,1134,886,Chicken Biryani,2024-08-19,11:40:00,Pending,1083.76
26318,1574,1182,Paneer Butter Masala,2024-06-02,13:18:00,Delivered,193.36
26319,9749,278,Tandoori Chicken,2024-03-29,11:47:00,Cancelled,736.37
26320,6429,925,Butter Naan,2023-05-05,16:35:00,Pending,851.27
26321,509,231,Paneer Butter Masala,2024-05-29,13:02:00,Pending,434.47
26322,5310,389,Chicken Biryani,2023-06-02,15:07:00,Delivered,208.89
26323,5557,1960,Paneer Butter Masala,2024-09-22,20:41:00,Pending,520.4
26324,5096,1391,Paneer Butter Masala,2024-09-26,23:10:00,Preparing,316.69
26325,3873,1216,Momos,2023-06-15,11:21:00,Cancelled,434.24
26326,1376,1838,Chicken Biryani,2024-09-25,12:15:00,Preparing,522.32
26327,1764,1232,Pasta Alfredo,2023-04-21,16:13:00,Pending,1106.36
26328,9888,332,Tandoori Chicken,2023-12-01,17:24:00,Pending,311.07
26329,3702,1236,Pasta Alfredo,2024-02-19,08:23:00,Delivered,868.31
26330,8601,675,Chicken Biryani,2023-10-15,22:37:00,Pending,728.62
26331,3254,1066,Butter Naan,2023-10-02,19:00:00,Delivered,1024.98
26332,3087,613,Butter Naan,2024-08-05,22:09:00,Preparing,574.03
26333,2801,1411,Veg Burger,2024-11-24,13:57:00,Cancelled,341.19
26334,9999,983,Veg Burger,2024-03-17,18:18:00,Preparing,165.91
26335,7308,169,Fried Rice,2024-09-17,11:48:00,Pending,230.9
26336,7541,1633,Veg Burger,2024-03-04,19:10:00,Preparing,555.04
26337,2084,1133,Butter Naan,2023-02-03,09:11:00,Delivered,845.17
26338,8910,498,Paneer Butter Masala,2023-09-04,17:05:00,Preparing,387.86
26339,3626,488,Veg Burger,2023-09-12,15:14:00,Cancelled,743.87
26340,4271,1570,Masala Dosa,2023-09-07,10:54:00,Cancelled,494.03
26341,707,1753,Tandoori Chicken,2024-10-05,14:30:00,Pending,1158.25
26342,7270,765,Momos,2024-05-06,21:14:00,Delivered,178.97
26343,5211,616,Momos,2024-07-23,09:05:00,Preparing,835.06
26344,901,28,Margherita Pizza,2023-12-14,08:47:00,Delivered,1196.51
26345,8125,562,Fried Rice,2024-12-30,12:35:00,Delivered,901.68
26346,9656,150,Fried Rice,2023-04-13,09:09:00,Pending,857.71
26347,1757,509,Masala Dosa,2024-02-14,14:50:00,Preparing,202.13
26348,5899,1952,Momos,2023-03-24,14:02:00,Pending,1116.64
26349,8582,754,Tandoori Chicken,2023-08-26,18:54:00,Cancelled,261.97
26350,2540,1363,Margherita Pizza,2023-10-20,18:04:00,Delivered,799.6
26351,9588,1434,Butter Naan,2024-03-08,16:17:00,Cancelled,878.19
26352,9182,780,Chicken Biryani,2024-03-20,22:14:00,Pending,885.0
26353,5497,676,Tandoori Chicken,2024-10-04,11:37:00,Pending,661.4
26354,4181,8,Paneer Butter Masala,2023-08-12,10:26:00,Cancelled,309.31
26355,7404,867,Masala Dosa,2024-08-03,09:34:00,Delivered,1111.32
26356,3109,1658,Momos,2023-12-29,10:21:00,Pending,1100.66
26357,5137,1918,Veg Burger,2023-02-15,18:55:00,Delivered,410.26
26358,8862,410,Pasta Alfredo,2023-12-03,22:09:00,Delivered,1039.92
26359,2607,211,Fried Rice,2023-02-02,23:30:00,Pending,726.7
26360,9856,1566,Fried Rice,2024-05-12,23:27:00,Delivered,923.75
26361,8373,885,Butter Naan,2023-05-16,23:33:00,Pending,237.33
26362,2460,820,Masala Dosa,2024-07-24,10:26:00,Preparing,1093.32
26363,7763,258,Masala Dosa,2024-07-20,18:25:00,Delivered,842.62
26364,5033,798,Fried Rice,2023-05-21,22:25:00,Delivered,1049.15
26365,8078,446,Masala Dosa,2024-04-07,09:48:00,Pending,484.16
26366,6693,1557,Fried Rice,2024-05-29,20:57:00,Preparing,869.97
26367,4013,1592,Chicken Biryani,2023-06-22,21:50:00,Cancelled,1000.79
26368,6726,1958,Tandoori Chicken,2024-11-14,20:29:00,Delivered,1178.89
26369,1063,415,Butter Naan,2024-10-17,11:55:00,Preparing,1167.34
26370,2177,358,Margherita Pizza,2023-03-23,19:13:00,Cancelled,382.37
26371,3804,1242,Paneer Butter Masala,2023-06-06,16:30:00,Delivered,612.46
26372,695,1008,Momos,2024-05-05,23:59:00,Pending,1013.3
26373,4752,799,Chicken Biryani,2024-05-30,10:52:00,Preparing,597.3
26374,3674,257,Chicken Biryani,2023-10-16,18:24:00,Cancelled,1092.7
26375,3277,894,Masala Dosa,2024-05-10,12:57:00,Cancelled,843.61
26376,6282,120,Butter Naan,2023-05-11,20:41:00,Pending,467.35
26377,3487,1884,Chicken Biryani,2024-07-23,17:09:00,Delivered,177.12
26378,1302,1145,Fried Rice,2023-06-29,18:05:00,Delivered,1134.5
26379,6877,1684,Paneer Butter Masala,2024-10-03,13:27:00,Pending,228.34
26380,4421,345,Paneer Butter Masala,2023-06-12,08:51:00,Delivered,316.46
26381,4163,1790,Chicken Biryani,2024-07-17,22:38:00,Delivered,1086.9
26382,3311,118,Tandoori Chicken,2023-07-04,11:47:00,Pending,159.61
26383,8252,234,Paneer Butter Masala,2024-10-06,20:10:00,Pending,1121.58
26384,1824,1548,Paneer Butter Masala,2023-06-26,11:48:00,Preparing,245.04
26385,7806,1639,Fried Rice,2023-04-16,22:49:00,Cancelled,802.21
26386,5316,20,Fried Rice,2024-10-25,21:09:00,Preparing,995.72
26387,1896,1927,Momos,2023-02-15,14:46:00,Cancelled,782.73
26388,7749,259,Momos,2024-10-28,16:50:00,Preparing,304.62
26389,5509,1686,Tandoori Chicken,2024-08-07,10:45:00,Pending,1139.42
26390,8260,895,Paneer Butter Masala,2024-03-12,21:42:00,Preparing,221.16
26391,4501,1727,Fried Rice,2024-08-21,08:23:00,Preparing,171.06
26392,2147,1964,Masala Dosa,2023-09-17,22:45:00,Pending,511.85
26393,2556,1521,Paneer Butter Masala,2023-09-27,12:47:00,Cancelled,543.8
26394,6810,79,Chicken Biryani,2023-07-14,10:53:00,Cancelled,711.51
26395,4420,1902,Pasta Alfredo,2024-06-24,20:01:00,Pending,542.74
26396,7021,116,Fried Rice,2024-03-09,09:35:00,Preparing,1170.42
26397,6252,1620,Chicken Biryani,2024-01-02,20:11:00,Preparing,1070.47
26398,5865,511,Margherita Pizza,2024-12-18,22:24:00,Delivered,828.82
26399,3325,1239,Momos,2023-09-07,10:38:00,Delivered,1038.23
26400,8093,647,Tandoori Chicken,2024-12-19,11:24:00,Delivered,1094.63
26401,5278,1256,Momos,2024-09-15,20:42:00,Cancelled,460.27
26402,157,329,Pasta Alfredo,2023-12-13,16:02:00,Delivered,903.12
26403,5904,329,Fried Rice,2024-04-28,17:16:00,Cancelled,609.19
26404,3097,1125,Paneer Butter Masala,2023-01-05,13:50:00,Cancelled,1013.41
26405,4531,1234,Momos,2024-12-01,19:47:00,Pending,834.75
26406,7049,1029,Tandoori Chicken,2024-03-14,23:00:00,Pending,644.12
26407,3982,127,Chicken Biryani,2023-02-05,17:00:00,Preparing,585.69
26408,4672,1346,Chicken Biryani,2024-08-07,11:55:00,Preparing,328.48
26409,3603,1706,Butter Naan,2023-02-13,09:57:00,Delivered,1024.8
26410,3196,242,Margherita Pizza,2023-04-25,09:24:00,Delivered,982.19
26411,3662,1944,Margherita Pizza,2023-03-14,12:00:00,Preparing,682.18
26412,2959,1978,Chicken Biryani,2024-02-12,19:08:00,Cancelled,860.6
26413,1743,129,Butter Naan,2023-08-04,16:22:00,Pending,427.0
26414,7085,435,Masala Dosa,2024-01-23,16:11:00,Preparing,279.66
26415,9426,573,Butter Naan,2023-07-15,19:13:00,Cancelled,568.68
26416,29,456,Pasta Alfredo,2024-07-13,12:30:00,Preparing,773.43
26417,7003,624,Paneer Butter Masala,2023-07-13,08:28:00,Preparing,989.26
26418,283,511,Veg Burger,2023-10-25,12:23:00,Delivered,599.5
26419,5869,1566,Chicken Biryani,2023-01-07,13:29:00,Pending,964.55
26420,6379,1327,Margherita Pizza,2024-07-25,18:31:00,Pending,725.49
26421,3008,628,Fried Rice,2023-09-05,18:24:00,Pending,823.48
26422,8010,1356,Butter Naan,2023-04-25,20:49:00,Preparing,820.46
26423,9755,792,Masala Dosa,2023-11-15,13:11:00,Cancelled,1186.95
26424,7039,357,Momos,2023-07-12,11:14:00,Pending,571.87
26425,4412,1322,Fried Rice,2023-08-17,20:37:00,Cancelled,393.45
26426,1576,1628,Chicken Biryani,2023-04-24,23:20:00,Pending,863.84
26427,822,1890,Chicken Biryani,2024-02-27,13:46:00,Cancelled,443.71
26428,3076,760,Tandoori Chicken,2024-07-16,18:52:00,Preparing,954.27
26429,4821,996,Tandoori Chicken,2024-12-19,14:19:00,Preparing,614.09
26430,3065,1613,Fried Rice,2024-01-13,10:06:00,Delivered,1194.72
26431,9543,1523,Momos,2024-03-21,15:42:00,Pending,849.44
26432,9241,817,Butter Naan,2023-06-30,20:00:00,Pending,476.7
26433,7338,635,Fried Rice,2024-02-24,16:34:00,Pending,871.06
26434,1444,839,Momos,2023-12-15,18:57:00,Delivered,866.31
26435,6052,1792,Margherita Pizza,2024-07-18,12:31:00,Delivered,382.66
26436,7132,647,Paneer Butter Masala,2024-06-09,16:50:00,Cancelled,584.06
26437,49,1234,Momos,2024-04-02,23:32:00,Cancelled,424.17
26438,985,323,Tandoori Chicken,2024-02-03,11:55:00,Cancelled,341.84
26439,8614,397,Margherita Pizza,2023-01-08,13:22:00,Pending,409.74
26440,4469,1824,Masala Dosa,2024-09-28,09:26:00,Cancelled,457.93
26441,1485,171,Veg Burger,2023-01-25,15:09:00,Pending,810.81
26442,6003,661,Masala Dosa,2024-05-05,13:32:00,Preparing,577.39
26443,4684,1707,Pasta Alfredo,2024-02-28,21:46:00,Cancelled,356.31
26444,8062,1494,Butter Naan,2023-06-20,15:26:00,Preparing,1168.87
26445,5064,67,Momos,2024-08-11,12:28:00,Delivered,978.41
26446,4837,63,Margherita Pizza,2024-12-19,09:41:00,Pending,560.4
26447,2478,586,Masala Dosa,2024-03-28,11:11:00,Pending,559.99
26448,3323,1738,Paneer Butter Masala,2024-07-04,08:27:00,Delivered,155.44
26449,5310,303,Fried Rice,2023-08-26,09:16:00,Delivered,184.78
26450,4449,1433,Veg Burger,2023-02-25,12:17:00,Delivered,1031.29
26451,4039,1334,Momos,2024-05-20,17:01:00,Delivered,893.38
26452,9399,805,Butter Naan,2024-05-02,14:13:00,Pending,277.91
26453,5026,593,Butter Naan,2023-11-26,23:15:00,Delivered,676.0
26454,6470,1449,Margherita Pizza,2023-04-26,21:21:00,Preparing,355.33
26455,2485,785,Veg Burger,2024-05-03,21:27:00,Delivered,309.84
26456,3605,1959,Paneer Butter Masala,2024-11-17,17:08:00,Pending,1121.97
26457,1077,1131,Paneer Butter Masala,2024-05-26,23:47:00,Delivered,645.74
26458,1002,977,Tandoori Chicken,2024-06-06,10:51:00,Preparing,719.06
26459,7981,1162,Masala Dosa,2023-12-05,23:02:00,Preparing,812.82
26460,420,1798,Pasta Alfredo,2023-08-30,22:14:00,Delivered,858.71
26461,8917,1544,Fried Rice,2023-03-21,16:12:00,Preparing,926.41
26462,4095,1834,Fried Rice,2024-01-07,18:29:00,Cancelled,535.18
26463,7016,377,Chicken Biryani,2023-05-07,13:56:00,Preparing,523.38
26464,8484,320,Masala Dosa,2024-04-15,20:54:00,Delivered,270.19
26465,2091,1399,Momos,2024-01-06,23:12:00,Pending,371.15
26466,6570,1248,Masala Dosa,2023-03-31,13:27:00,Preparing,484.34
26467,7376,1061,Tandoori Chicken,2023-04-07,20:03:00,Preparing,765.54
26468,4183,939,Pasta Alfredo,2023-01-23,16:52:00,Delivered,754.46
26469,837,871,Veg Burger,2024-12-08,19:50:00,Preparing,1007.68
26470,5965,1429,Butter Naan,2023-04-18,17:06:00,Delivered,812.01
26471,1180,441,Masala Dosa,2024-02-17,16:22:00,Cancelled,913.36
26472,7408,740,Pasta Alfredo,2024-06-26,13:55:00,Pending,405.39
26473,3074,156,Fried Rice,2024-08-03,10:26:00,Preparing,850.36
26474,7686,1207,Pasta Alfredo,2024-09-07,13:47:00,Preparing,787.24
26475,6375,984,Chicken Biryani,2024-08-10,13:58:00,Cancelled,648.66
26476,3870,798,Momos,2023-12-21,09:17:00,Preparing,592.11
26477,574,1286,Tandoori Chicken,2023-09-03,23:32:00,Cancelled,652.97
26478,9589,987,Chicken Biryani,2023-11-11,19:27:00,Preparing,752.91
26479,360,1016,Fried Rice,2023-04-18,14:42:00,Pending,1152.77
26480,7810,1909,Tandoori Chicken,2024-04-05,09:43:00,Delivered,836.4
26481,3121,949,Margherita Pizza,2024-03-13,11:46:00,Pending,455.4
26482,9344,187,Momos,2023-06-24,08:17:00,Preparing,809.15
26483,4476,643,Tandoori Chicken,2024-11-18,16:36:00,Preparing,268.9
26484,1378,503,Fried Rice,2024-05-24,16:19:00,Preparing,236.86
26485,7320,1920,Pasta Alfredo,2023-10-08,21:21:00,Cancelled,159.38
26486,3205,1476,Momos,2024-10-29,20:16:00,Cancelled,279.77
26487,4948,650,Tandoori Chicken,2023-12-04,15:09:00,Preparing,980.71
26488,4204,497,Pasta Alfredo,2023-08-28,13:16:00,Delivered,725.08
26489,9065,1403,Masala Dosa,2024-06-24,19:31:00,Delivered,815.02
26490,8690,103,Momos,2024-05-30,11:40:00,Preparing,283.75
26491,3595,283,Paneer Butter Masala,2023-07-28,15:58:00,Pending,1166.56
26492,8563,1025,Paneer Butter Masala,2024-06-16,17:35:00,Preparing,1019.51
26493,6685,1129,Tandoori Chicken,2023-09-19,22:59:00,Delivered,487.13
26494,3851,1018,Butter Naan,2024-05-20,11:19:00,Preparing,1015.71
26495,2877,99,Masala Dosa,2023-07-21,14:34:00,Preparing,851.63
26496,3333,1318,Paneer Butter Masala,2023-12-23,23:26:00,Pending,819.49
26497,8283,534,Chicken Biryani,2024-11-03,08:50:00,Preparing,227.66
26498,5386,821,Paneer Butter Masala,2024-12-06,18:40:00,Preparing,688.15
26499,3285,1945,Butter Naan,2024-02-05,23:10:00,Cancelled,582.99
26500,3196,161,Fried Rice,2023-03-24,20:33:00,Cancelled,872.91
26501,6486,1965,Margherita Pizza,2023-08-31,09:42:00,Pending,711.44
26502,7317,578,Paneer Butter Masala,2023-07-30,09:13:00,Pending,1138.36
26503,4830,1393,Veg Burger,2024-12-20,21:14:00,Delivered,983.3
26504,2223,545,Butter Naan,2024-06-28,13:54:00,Delivered,1076.79
26505,749,624,Pasta Alfredo,2024-06-14,14:17:00,Cancelled,367.56
26506,693,1469,Margherita Pizza,2023-06-03,12:02:00,Preparing,548.01
26507,1959,1473,Butter Naan,2024-01-23,21:41:00,Cancelled,726.62
26508,1982,831,Butter Naan,2024-02-29,21:30:00,Pending,651.67
26509,1174,238,Masala Dosa,2024-09-05,22:04:00,Delivered,886.75
26510,6769,606,Margherita Pizza,2024-10-23,11:58:00,Pending,1079.88
26511,3558,1652,Tandoori Chicken,2023-11-04,14:48:00,Delivered,981.56
26512,848,287,Paneer Butter Masala,2024-04-04,13:53:00,Preparing,155.65
26513,6377,1525,Fried Rice,2024-04-29,08:11:00,Cancelled,1086.74
26514,8922,985,Tandoori Chicken,2023-01-29,08:51:00,Preparing,905.59
26515,8077,401,Margherita Pizza,2024-08-09,17:03:00,Preparing,1056.04
26516,8610,1091,Tandoori Chicken,2023-06-11,21:41:00,Cancelled,756.3
26517,7570,1804,Momos,2024-10-27,12:26:00,Delivered,171.88
26518,7290,737,Momos,2023-04-09,12:49:00,Delivered,948.29
26519,3330,129,Masala Dosa,2023-12-04,11:14:00,Preparing,1059.09
26520,9439,1230,Butter Naan,2024-11-20,19:49:00,Cancelled,848.81
26521,1086,1589,Margherita Pizza,2023-04-09,14:52:00,Pending,483.75
26522,2736,795,Chicken Biryani,2023-09-02,12:40:00,Delivered,395.7
26523,5609,1420,Momos,2023-05-16,17:43:00,Delivered,188.82
26524,8116,1020,Chicken Biryani,2023-10-12,23:27:00,Pending,288.26
26525,9450,419,Masala Dosa,2024-08-07,19:05:00,Preparing,1090.45
26526,8966,386,Masala Dosa,2024-07-31,10:19:00,Pending,1108.08
26527,3934,1953,Fried Rice,2024-07-29,17:49:00,Pending,970.73
26528,9278,231,Tandoori Chicken,2023-03-15,21:53:00,Delivered,455.26
26529,2288,94,Fried Rice,2024-05-12,23:47:00,Pending,440.34
26530,7052,267,Tandoori Chicken,2023-11-24,10:18:00,Preparing,1063.67
26531,7569,817,Veg Burger,2023-11-18,22:45:00,Delivered,1126.46
26532,3977,201,Margherita Pizza,2023-12-13,21:38:00,Delivered,435.33
26533,9475,945,Veg Burger,2023-06-22,21:14:00,Cancelled,238.57
26534,1842,399,Veg Burger,2024-12-03,17:00:00,Pending,401.38
26535,4340,1034,Margherita Pizza,2023-05-11,18:31:00,Delivered,577.92
26536,2885,702,Chicken Biryani,2024-02-09,09:51:00,Delivered,574.44
26537,1332,322,Chicken Biryani,2024-05-05,12:49:00,Delivered,162.75
26538,7224,1687,Veg Burger,2024-08-22,22:48:00,Preparing,204.35
26539,7986,1080,Butter Naan,2023-08-09,19:46:00,Pending,213.27
26540,3684,1629,Butter Naan,2024-12-31,15:22:00,Cancelled,174.62
26541,4207,151,Paneer Butter Masala,2023-06-07,09:02:00,Cancelled,946.15
26542,5238,1053,Fried Rice,2024-03-24,08:25:00,Pending,156.3
26543,3090,1366,Paneer Butter Masala,2024-08-23,09:33:00,Pending,288.67
26544,7843,967,Tandoori Chicken,2023-06-10,22:49:00,Preparing,454.11
26545,5665,1703,Masala Dosa,2023-04-21,12:24:00,Delivered,883.17
26546,3260,87,Momos,2024-12-03,20:12:00,Delivered,256.74
26547,8004,1566,Fried Rice,2023-04-09,20:09:00,Preparing,1002.03
26548,7506,270,Pasta Alfredo,2024-04-20,10:19:00,Pending,700.72
26549,1110,85,Veg Burger,2024-09-27,08:57:00,Pending,1128.78
26550,1097,696,Chicken Biryani,2024-01-11,10:24:00,Delivered,968.97
26551,3779,1906,Paneer Butter Masala,2023-07-06,12:28:00,Pending,908.83
26552,9063,1050,Tandoori Chicken,2024-01-15,18:59:00,Preparing,1112.26
26553,1064,904,Fried Rice,2023-01-16,17:13:00,Preparing,1169.54
26554,3365,395,Pasta Alfredo,2023-02-15,23:26:00,Delivered,894.71
26555,4529,1353,Chicken Biryani,2024-01-07,09:24:00,Cancelled,1178.44
26556,8855,983,Momos,2023-03-14,15:56:00,Pending,892.53
26557,5506,410,Tandoori Chicken,2023-10-08,17:34:00,Preparing,951.27
26558,16,316,Fried Rice,2024-05-07,23:59:00,Cancelled,691.55
26559,363,1934,Margherita Pizza,2024-09-24,11:22:00,Cancelled,210.71
26560,2601,1069,Masala Dosa,2024-06-15,23:40:00,Preparing,216.89
26561,8220,1596,Momos,2023-07-04,21:18:00,Cancelled,1055.37
26562,6905,618,Butter Naan,2023-02-25,18:27:00,Preparing,371.36
26563,1330,1609,Fried Rice,2024-06-23,11:47:00,Delivered,465.48
26564,2390,560,Masala Dosa,2024-07-01,19:09:00,Preparing,227.31
26565,1853,827,Chicken Biryani,2023-04-07,21:20:00,Pending,553.45
26566,4059,648,Pasta Alfredo,2024-07-06,20:52:00,Preparing,388.87
26567,7666,1821,Chicken Biryani,2023-06-24,21:04:00,Pending,182.84
26568,1782,353,Pasta Alfredo,2024-06-08,08:29:00,Pending,762.4
26569,1968,1420,Chicken Biryani,2024-04-03,21:53:00,Cancelled,525.74
26570,3831,570,Paneer Butter Masala,2023-10-10,18:26:00,Cancelled,1011.32
26571,9296,1106,Paneer Butter Masala,2023-09-19,16:05:00,Cancelled,392.63
26572,1300,206,Pasta Alfredo,2023-06-29,23:35:00,Preparing,1176.63
26573,9414,1238,Paneer Butter Masala,2024-01-29,18:32:00,Cancelled,179.32
26574,2763,1288,Momos,2023-11-11,18:43:00,Pending,963.57
26575,3759,552,Tandoori Chicken,2024-02-05,19:34:00,Delivered,250.35
26576,5123,123,Butter Naan,2023-05-08,22:34:00,Delivered,1179.84
26577,6533,599,Paneer Butter Masala,2024-02-01,13:04:00,Cancelled,960.27
26578,9221,441,Masala Dosa,2023-07-25,08:04:00,Pending,173.82
26579,2708,1972,Masala Dosa,2023-06-15,15:03:00,Delivered,360.08
26580,3464,494,Momos,2023-08-08,21:52:00,Cancelled,649.37
26581,980,1926,Masala Dosa,2023-04-25,14:31:00,Preparing,397.28
26582,2725,346,Fried Rice,2023-04-21,15:37:00,Preparing,1039.76
26583,8173,439,Chicken Biryani,2024-04-24,14:58:00,Delivered,965.19
26584,3054,273,Butter Naan,2024-04-07,19:20:00,Delivered,154.04
26585,3659,1141,Butter Naan,2024-08-08,23:59:00,Delivered,678.21
26586,7573,1229,Fried Rice,2024-04-22,12:19:00,Cancelled,681.71
26587,5128,1635,Pasta Alfredo,2024-06-17,10:31:00,Delivered,451.62
26588,8994,136,Paneer Butter Masala,2024-12-17,09:03:00,Pending,528.48
26589,3835,1101,Tandoori Chicken,2024-01-27,18:24:00,Preparing,627.53
26590,2367,281,Momos,2023-04-05,22:19:00,Delivered,727.91
26591,9446,1528,Tandoori Chicken,2023-09-04,21:54:00,Pending,689.04
26592,991,1497,Margherita Pizza,2023-07-31,19:21:00,Pending,330.53
26593,304,1149,Paneer Butter Masala,2023-02-20,15:03:00,Cancelled,250.99
26594,1428,1167,Paneer Butter Masala,2024-08-15,16:49:00,Preparing,574.3
26595,6594,144,Margherita Pizza,2023-04-18,16:25:00,Preparing,222.02
26596,5630,474,Masala Dosa,2023-01-23,22:17:00,Pending,390.79
26597,1355,1532,Masala Dosa,2023-02-28,15:36:00,Pending,229.57
26598,3756,1327,Momos,2023-01-07,23:53:00,Preparing,541.81
26599,5801,358,Pasta Alfredo,2023-09-16,15:29:00,Pending,301.08
26600,1492,1809,Pasta Alfredo,2023-08-17,18:06:00,Preparing,1122.62
26601,3858,565,Chicken Biryani,2024-04-05,17:56:00,Pending,450.82
26602,9577,440,Veg Burger,2023-03-21,15:30:00,Delivered,175.36
26603,1195,1980,Paneer Butter Masala,2023-06-17,16:20:00,Delivered,450.1
